shipment_id,order_id,tiempo_shipped_id,tiempo_delivered_id,dias_en_transito,carrier,tracking_number,status
9000009228,1000009228,20240805.0,20240806.0,1,PICKUP,,DELIVERED
9000009229,1000009229,20250101.0,20250105.0,4,Correo Argentino,TRK-OCIJKXTGOR,DELIVERED
9000009230,1000009230,,,,Correo Argentino,,CANCELLED
9000009231,1000009231,,,1,PICKUP,,DELIVERED
9000009232,1000009232,,,1,PICKUP,,DELIVERED
9000009233,1000009233,,,,Correo Argentino,,CANCELLED
9000009234,1000009234,,,5,Correo Argentino,TRK-IA78WYGRWE,DELIVERED
9000009235,1000009235,20240923.0,20240925.0,2,Correo Argentino,TRK-85TXLQGJCN,DELIVERED
9000009236,1000009236,,,1,PICKUP,,DELIVERED
9000009237,1000009237,,,5,Correo Argentino,TRK-22SGJEVJBZ,DELIVERED
9000009238,1000009238,20240824.0,20240828.0,4,Correo Argentino,TRK-3A7P1NLWW5,DELIVERED
9000009239,1000009239,,,,Correo Argentino,,CANCELLED
9000009240,1000009240,,,1,PICKUP,,DELIVERED
9000009241,1000009241,,,,Correo Argentino,,CANCELLED
9000009242,1000009242,,,3,Correo Argentino,TRK-C5NSUM3S0F,DELIVERED
9000009243,1000009243,,,1,PICKUP,,DELIVERED
9000009244,1000009244,20250127.0,20250131.0,4,Correo Argentino,TRK-VEDASXG3JF,DELIVERED
9000009245,1000009245,20241112.0,20241115.0,3,Correo Argentino,TRK-BVXZSEQPIV,DELIVERED
9000009246,1000009246,,,3,Correo Argentino,TRK-2PR7ZBFCJK,DELIVERED
9000009247,1000009247,,,5,Correo Argentino,TRK-WHZLLC5OS0,DELIVERED
9000009248,1000009248,,,,PICKUP,,CANCELLED
9000009249,1000009249,,,1,PICKUP,,DELIVERED
9000009250,1000009250,20240114.0,20240118.0,4,Correo Argentino,TRK-33HRBDG6U5,SHIPPED
9000009251,1000009251,20240114.0,20240119.0,5,Correo Argentino,TRK-47BNYJQJAB,DELIVERED
9000009252,1000009252,20240808.0,20240809.0,1,PICKUP,,SHIPPED
9000009253,1000009253,20240403.0,20240407.0,4,Correo Argentino,TRK-6BAJY7339S,SHIPPED
9000009254,1000009254,20240817.0,20240821.0,4,Correo Argentino,TRK-56N6FD2I4W,DELIVERED
9000009255,1000009255,20250129.0,20250130.0,1,PICKUP,,SHIPPED
9000009256,1000009256,20240626.0,20240628.0,2,Correo Argentino,TRK-AFA3ATLH7C,DELIVERED
9000009257,1000009257,20240623.0,20240625.0,2,Correo Argentino,TRK-26EROZ15TH,SHIPPED
9000009258,1000009258,20240730.0,20240801.0,2,Correo Argentino,TRK-ZK7TKQ2I0P,DELIVERED
9000009259,1000009259,20240827.0,20240828.0,1,PICKUP,,DELIVERED
9000009260,1000009260,20240108.0,20240109.0,1,PICKUP,,DELIVERED
9000009261,1000009261,20240325.0,20240330.0,5,Correo Argentino,TRK-1QS0T7B9XT,READY
9000009262,1000009262,20240609.0,20240610.0,1,PICKUP,,DELIVERED
9000009263,1000009263,20250123.0,20250128.0,5,Correo Argentino,TRK-VY4U9E7IW8,DELIVERED
9000009264,1000009264,20240718.0,20240719.0,1,PICKUP,,DELIVERED
9000009265,1000009265,20250108.0,20250109.0,1,PICKUP,,DELIVERED
9000009266,1000009266,20240811.0,20240812.0,1,PICKUP,,DELIVERED
9000009267,1000009267,20241117.0,20241118.0,1,PICKUP,,DELIVERED
9000009268,1000009268,20240427.0,20240430.0,3,Correo Argentino,TRK-8LJ20VKMME,DELIVERED
9000009269,1000009269,20241005.0,20241007.0,2,Correo Argentino,TRK-H63175PDQI,DELIVERED
9000009270,1000009270,,,,Correo Argentino,,CANCELLED
9000009271,1000009271,,,4,Correo Argentino,TRK-J61EWS8GJC,READY
9000009272,1000009272,20250218.0,20250219.0,1,PICKUP,,DELIVERED
9000009273,1000009273,,,,Correo Argentino,,CANCELLED
9000009274,1000009274,20240225.0,20240226.0,1,PICKUP,,SHIPPED
9000009275,1000009275,20240222.0,20240226.0,4,Correo Argentino,TRK-GTXKJ81LTB,DELIVERED
9000009276,1000009276,20240329.0,20240403.0,5,Correo Argentino,TRK-8ITJF74MDK,DELIVERED
9000009277,1000009277,20240910.0,20240915.0,5,Correo Argentino,TRK-DZOPDWPRTT,SHIPPED
9000009278,1000009278,20240220.0,20240225.0,5,Correo Argentino,TRK-WWEKFUGGNI,DELIVERED
9000009279,1000009279,,,1,PICKUP,,DELIVERED
9000009280,1000009280,,,3,Correo Argentino,TRK-MRDNQXU095,DELIVERED
9000009281,1000009281,20241207.0,20241208.0,1,PICKUP,,SHIPPED
9000009282,1000009282,20240722.0,20240725.0,3,Correo Argentino,TRK-7I19TF1ZAV,SHIPPED
9000009283,1000009283,20240922.0,20240923.0,1,PICKUP,,DELIVERED
9000009284,1000009284,20241213.0,20241219.0,6,Correo Argentino,TRK-X81O38K7DD,SHIPPED
9000009285,1000009285,,,,Correo Argentino,,CANCELLED
9000009286,1000009286,20240218.0,20240220.0,2,Correo Argentino,TRK-Q6HZU6YVE5,DELIVERED
9000009287,1000009287,20240926.0,20240930.0,4,Correo Argentino,TRK-U6WN0K8ABL,DELIVERED
9000009288,1000009288,20240608.0,20240610.0,2,Correo Argentino,TRK-ECQTSEYMQN,DELIVERED
9000009289,1000009289,20240702.0,20240703.0,1,PICKUP,,DELIVERED
9000009290,1000009290,20240817.0,20240818.0,1,PICKUP,,DELIVERED
9000009291,1000009291,20250108.0,20250110.0,2,Correo Argentino,TRK-GIXO2PMTVO,DELIVERED
9000009292,1000009292,,,3,Correo Argentino,TRK-0GPRTEEQRB,READY
9000009293,1000009293,20241108.0,20241113.0,5,Correo Argentino,TRK-LHWSHRKKX4,DELIVERED
9000009294,1000009294,,,4,Correo Argentino,TRK-XZ2Q7VFRB8,DELIVERED
9000009295,1000009295,20250114.0,20250115.0,1,PICKUP,,DELIVERED
9000009296,1000009296,,,4,Correo Argentino,TRK-S8NDOIXQ0P,DELIVERED
9000009297,1000009297,20240121.0,20240122.0,1,PICKUP,,DELIVERED
9000009298,1000009298,,,4,Correo Argentino,TRK-5YDT3N6FE5,DELIVERED
9000009299,1000009299,20241206.0,20241207.0,1,PICKUP,,READY
9000009300,1000009300,20240217.0,20240222.0,5,Correo Argentino,TRK-XF0ED1L3TX,DELIVERED
9000009301,1000009301,20240724.0,20240725.0,1,PICKUP,,DELIVERED
9000009302,1000009302,20240310.0,20240311.0,1,PICKUP,,SHIPPED
9000009303,1000009303,20240515.0,20240519.0,4,Correo Argentino,TRK-WKC2OV4IFL,DELIVERED
9000009304,1000009304,20240705.0,20240706.0,1,PICKUP,,DELIVERED
9000009305,1000009305,,,2,Correo Argentino,TRK-9ISC7YZ383,DELIVERED
9000009306,1000009306,20240128.0,20240129.0,1,PICKUP,,DELIVERED
9000009307,1000009307,,,4,Correo Argentino,TRK-SAFYTM1H5O,DELIVERED
9000009308,1000009308,,,5,Correo Argentino,TRK-9Q0IT02ZP7,DELIVERED
9000009309,1000009309,20241219.0,20241220.0,1,PICKUP,,DELIVERED
9000009310,1000009310,20240112.0,20240113.0,1,PICKUP,,SHIPPED
9000009311,1000009311,,,,Correo Argentino,,CANCELLED
9000009312,1000009312,,,1,PICKUP,,DELIVERED
9000009313,1000009313,,,2,Correo Argentino,TRK-IJ9TECUXS2,DELIVERED
9000009314,1000009314,,,3,Correo Argentino,TRK-UCOHC2P7J7,SHIPPED
9000009315,1000009315,20240917.0,20240918.0,1,PICKUP,,DELIVERED
9000009316,1000009316,20240822.0,20240827.0,5,Correo Argentino,TRK-UXQ96IPS53,DELIVERED
9000009317,1000009317,20240426.0,20240427.0,1,PICKUP,,DELIVERED
9000009318,1000009318,20241005.0,20241006.0,1,PICKUP,,DELIVERED
9000009319,1000009319,,,5,Correo Argentino,TRK-4OPE3KM771,DELIVERED
9000009320,1000009320,,,3,Correo Argentino,TRK-8GZA34BAQN,SHIPPED
9000009321,1000009321,20240222.0,20240226.0,4,Correo Argentino,TRK-WB46WN73KK,DELIVERED
9000009322,1000009322,,,3,Correo Argentino,TRK-BVNLRAGZC2,DELIVERED
9000009323,1000009323,20240712.0,20240717.0,5,Correo Argentino,TRK-NX60861WAL,DELIVERED
9000009324,1000009324,,,1,PICKUP,,DELIVERED
9000009325,1000009325,20240509.0,20240510.0,1,PICKUP,,DELIVERED
9000009326,1000009326,20240806.0,20240807.0,1,PICKUP,,DELIVERED
9000009327,1000009327,20241214.0,20241215.0,1,PICKUP,,SHIPPED
9000009328,1000009328,20240311.0,20240313.0,2,Correo Argentino,TRK-ZC7NJ7ZYFC,DELIVERED
9000009329,1000009329,20240405.0,20240410.0,5,Correo Argentino,TRK-O4Z545L8LC,DELIVERED
9000009330,1000009330,20240921.0,20240922.0,1,PICKUP,,SHIPPED
9000009331,1000009331,20241026.0,20241030.0,4,Correo Argentino,TRK-N0LXIOQAEF,SHIPPED
9000009332,1000009332,20240511.0,20240516.0,5,Correo Argentino,TRK-EIW49A1YY5,DELIVERED
9000009333,1000009333,,,4,Correo Argentino,TRK-IYBQ82TA1A,SHIPPED
9000009334,1000009334,20240704.0,20240708.0,4,Correo Argentino,TRK-6XCSQA25GX,READY
9000009335,1000009335,20241022.0,20241023.0,1,PICKUP,,DELIVERED
9000009336,1000009336,20240517.0,20240518.0,1,PICKUP,,DELIVERED
9000009337,1000009337,20240430.0,20240503.0,3,Correo Argentino,TRK-Q5XE0NEVEE,DELIVERED
9000009338,1000009338,20240626.0,20240627.0,1,PICKUP,,SHIPPED
9000009339,1000009339,,,,Correo Argentino,,CANCELLED
9000009340,1000009340,,,,Correo Argentino,,CANCELLED
9000009341,1000009341,20240502.0,20240506.0,4,Correo Argentino,TRK-YY4IXIONGJ,DELIVERED
9000009342,1000009342,20240608.0,20240609.0,1,PICKUP,,DELIVERED
9000009343,1000009343,20240106.0,20240107.0,1,PICKUP,,DELIVERED
9000009344,1000009344,,,1,PICKUP,,DELIVERED
9000009345,1000009345,,,,PICKUP,,CANCELLED
9000009346,1000009346,,,3,Correo Argentino,TRK-53K23ITYYO,DELIVERED
9000009347,1000009347,20240705.0,20240706.0,1,PICKUP,,DELIVERED
9000009348,1000009348,20240807.0,20240812.0,5,Correo Argentino,TRK-L16TC5LJF7,DELIVERED
9000009349,1000009349,,,1,PICKUP,,DELIVERED
9000009350,1000009350,,,4,Correo Argentino,TRK-W788A8FMXX,DELIVERED
9000009351,1000009351,20241020.0,20241025.0,5,Correo Argentino,TRK-PZ5NZ02G8K,DELIVERED
9000009352,1000009352,20240322.0,20240323.0,1,PICKUP,,DELIVERED
9000009353,1000009353,,,1,PICKUP,,DELIVERED
9000009354,1000009354,20240522.0,20240523.0,1,PICKUP,,DELIVERED
9000009355,1000009355,,,1,PICKUP,,DELIVERED
9000009356,1000009356,20241206.0,20241208.0,2,Correo Argentino,TRK-1F77CK40TD,DELIVERED
9000009357,1000009357,,,4,Correo Argentino,TRK-B0KYC3HYJ6,DELIVERED
9000009358,1000009358,20240323.0,20240326.0,3,Correo Argentino,TRK-X8ABFINO8S,DELIVERED
9000009359,1000009359,20241126.0,20241129.0,3,Correo Argentino,TRK-LHVSYLWV2Y,DELIVERED
9000009360,1000009360,20240903.0,20240907.0,4,Correo Argentino,TRK-I58CJ0L41Z,DELIVERED
9000009361,1000009361,,,5,Correo Argentino,TRK-YHH1FF6J6D,DELIVERED
9000009362,1000009362,,,3,Correo Argentino,TRK-X4HE6FW3CQ,DELIVERED
9000009363,1000009363,20240524.0,20240525.0,1,PICKUP,,SHIPPED
9000009364,1000009364,20241217.0,20241218.0,1,PICKUP,,DELIVERED
9000009365,1000009365,20240726.0,20240727.0,1,PICKUP,,DELIVERED
9000009366,1000009366,20241116.0,20241118.0,2,Correo Argentino,TRK-6A28INRQRS,SHIPPED
9000009367,1000009367,20240516.0,20240517.0,1,PICKUP,,DELIVERED
9000009368,1000009368,20240402.0,20240403.0,1,PICKUP,,SHIPPED
9000009369,1000009369,20240729.0,20240803.0,5,Correo Argentino,TRK-URO5X014DE,DELIVERED
9000009370,1000009370,20240109.0,20240110.0,1,PICKUP,,READY
9000009371,1000009371,20241120.0,20241125.0,5,Correo Argentino,TRK-4ZW2IWKUEU,SHIPPED
9000009372,1000009372,,,1,PICKUP,,DELIVERED
9000009373,1000009373,,,5,Correo Argentino,TRK-YRF3SILREG,DELIVERED
9000009374,1000009374,20240830.0,20240831.0,1,PICKUP,,DELIVERED
9000009375,1000009375,,,,PICKUP,,CANCELLED
9000009376,1000009376,20241104.0,20241105.0,1,PICKUP,,DELIVERED
9000009377,1000009377,20241111.0,20241113.0,2,Correo Argentino,TRK-7DBF92DL8P,DELIVERED
9000009378,1000009378,20241129.0,20241203.0,4,Correo Argentino,TRK-VGUA09MOVC,DELIVERED
9000009379,1000009379,20240929.0,20240930.0,1,PICKUP,,SHIPPED
9000009380,1000009380,,,1,PICKUP,,DELIVERED
9000009381,1000009381,,,3,Correo Argentino,TRK-FR9JWOELG1,DELIVERED
9000009382,1000009382,20250108.0,20250109.0,1,PICKUP,,READY
9000009383,1000009383,20240215.0,20240219.0,4,Correo Argentino,TRK-3QKUM3G0L9,DELIVERED
9000009384,1000009384,20240905.0,20240910.0,5,Correo Argentino,TRK-F2MNZ5I2OB,DELIVERED
9000009385,1000009385,,,3,Correo Argentino,TRK-9KYZQKDHLD,DELIVERED
9000009386,1000009386,,,1,PICKUP,,DELIVERED
9000009387,1000009387,,,3,Correo Argentino,TRK-DXEZMVWWOH,DELIVERED
9000009388,1000009388,20240521.0,20240523.0,2,Correo Argentino,TRK-3U6C73QY9S,SHIPPED
9000009389,1000009389,20240227.0,20240303.0,5,Correo Argentino,TRK-VMMVHJORZJ,DELIVERED
9000009390,1000009390,20241031.0,20241105.0,5,Correo Argentino,TRK-OL88YQETQD,DELIVERED
9000009391,1000009391,,,5,Correo Argentino,TRK-0VU6INAY4Q,DELIVERED
9000009392,1000009392,20240103.0,20240108.0,5,Correo Argentino,TRK-8KLJ50N3CB,DELIVERED
9000009393,1000009393,,,1,PICKUP,,DELIVERED
9000009394,1000009394,20250212.0,20250213.0,1,PICKUP,,DELIVERED
9000009395,1000009395,20240824.0,20240825.0,1,PICKUP,,DELIVERED
9000009396,1000009396,20240907.0,20240914.0,7,Correo Argentino,TRK-FM6VD2UFAR,DELIVERED
9000009397,1000009397,20240401.0,20240402.0,1,PICKUP,,DELIVERED
9000009398,1000009398,,,1,PICKUP,,SHIPPED
9000009399,1000009399,20250119.0,20250124.0,5,Correo Argentino,TRK-XOVE40IO57,DELIVERED
9000009400,1000009400,,,2,Correo Argentino,TRK-DNUIIZJ23K,SHIPPED
9000009401,1000009401,,,1,PICKUP,,DELIVERED
9000009402,1000009402,,,3,Correo Argentino,TRK-Z2HWEBN84G,DELIVERED
9000009403,1000009403,,,4,Correo Argentino,TRK-6W2U4QS86Q,DELIVERED
9000009404,1000009404,20240120.0,20240125.0,5,Correo Argentino,TRK-28NK5DEQTB,DELIVERED
9000009405,1000009405,20250107.0,20250110.0,3,Correo Argentino,TRK-VQCXT20LQY,DELIVERED
9000009406,1000009406,20240211.0,20240212.0,1,PICKUP,,DELIVERED
9000009407,1000009407,20240304.0,20240305.0,1,PICKUP,,DELIVERED
9000009408,1000009408,,,1,PICKUP,,READY
9000009409,1000009409,,,1,PICKUP,,DELIVERED
9000009410,1000009410,,,4,Correo Argentino,TRK-G2FWPT55V7,DELIVERED
9000009411,1000009411,20250223.0,20250224.0,1,PICKUP,,DELIVERED
9000009412,1000009412,,,,Correo Argentino,,CANCELLED
9000009413,1000009413,20250227.0,,3,Correo Argentino,TRK-MYZMMXYMIA,DELIVERED
9000009414,1000009414,20240930.0,20241001.0,1,PICKUP,,DELIVERED
9000009415,1000009415,,,1,PICKUP,,DELIVERED
9000009416,1000009416,,,4,Correo Argentino,TRK-STR5UYJK3T,DELIVERED
9000009417,1000009417,,,4,Correo Argentino,TRK-EVUH3IHQCO,SHIPPED
9000009418,1000009418,,,5,Correo Argentino,TRK-T1BLFKKWLZ,SHIPPED
9000009419,1000009419,20250215.0,20250220.0,5,Correo Argentino,TRK-LFVSKZXCNT,DELIVERED
9000009420,1000009420,,,4,Correo Argentino,TRK-TEX50TH4X8,DELIVERED
9000009421,1000009421,20240325.0,20240331.0,6,Correo Argentino,TRK-9FD3LKQRN3,SHIPPED
9000009422,1000009422,20250118.0,20250121.0,3,Correo Argentino,TRK-8CU98KWFT1,SHIPPED
9000009423,1000009423,20250129.0,20250130.0,1,PICKUP,,DELIVERED
9000009424,1000009424,20240327.0,20240331.0,4,Correo Argentino,TRK-N3OBUOP6EN,READY
9000009425,1000009425,20240803.0,20240804.0,1,PICKUP,,SHIPPED
9000009426,1000009426,,,,PICKUP,,CANCELLED
9000009427,1000009427,,,3,Correo Argentino,TRK-4ZIQIC8OXQ,DELIVERED
9000009428,1000009428,,,1,PICKUP,,DELIVERED
9000009429,1000009429,20250217.0,20250219.0,2,Correo Argentino,TRK-5MTG57T525,DELIVERED
9000009430,1000009430,20250130.0,20250201.0,2,Correo Argentino,TRK-XTHRM2CGIY,DELIVERED
9000009431,1000009431,,,4,Correo Argentino,TRK-L0G6XZH7KX,DELIVERED
9000009432,1000009432,20241128.0,20241201.0,3,Correo Argentino,TRK-3BKK8GHVNU,DELIVERED
9000009433,1000009433,20240429.0,20240430.0,1,PICKUP,,DELIVERED
9000009434,1000009434,,,5,Correo Argentino,TRK-EWN8NRQ54E,SHIPPED
9000009435,1000009435,20250128.0,20250129.0,1,PICKUP,,DELIVERED
9000009436,1000009436,20241003.0,20241004.0,1,PICKUP,,DELIVERED
9000009437,1000009437,20241218.0,20241219.0,1,PICKUP,,DELIVERED
9000009438,1000009438,,,3,Correo Argentino,TRK-9G7AN4CR0W,DELIVERED
9000009439,1000009439,,,7,Correo Argentino,TRK-YDNF2ZV26S,DELIVERED
9000009440,1000009440,,,4,Correo Argentino,TRK-ZAX2K9836V,SHIPPED
9000009441,1000009441,,,,Correo Argentino,,CANCELLED
9000009442,1000009442,20240926.0,20240927.0,1,PICKUP,,SHIPPED
9000009443,1000009443,20250115.0,20250118.0,3,Correo Argentino,TRK-12CUW5YM2J,DELIVERED
9000009444,1000009444,20240129.0,20240130.0,1,PICKUP,,DELIVERED
9000009445,1000009445,20240210.0,20240215.0,5,Correo Argentino,TRK-M7JIL0073M,DELIVERED
9000009446,1000009446,20241104.0,20241107.0,3,Correo Argentino,TRK-9TJZCX3SLT,DELIVERED
9000009447,1000009447,,,1,PICKUP,,DELIVERED
9000009448,1000009448,20240206.0,20240210.0,4,Correo Argentino,TRK-839S0HWXR1,SHIPPED
9000009449,1000009449,20241204.0,20241205.0,1,PICKUP,,DELIVERED
9000009450,1000009450,,,1,PICKUP,,DELIVERED
9000009451,1000009451,20240903.0,20240904.0,1,PICKUP,,DELIVERED
9000009452,1000009452,20250202.0,20250203.0,1,PICKUP,,DELIVERED
9000009453,1000009453,,,,Correo Argentino,,CANCELLED
9000009454,1000009454,20241215.0,20241217.0,2,Correo Argentino,TRK-GS16REFPYM,DELIVERED
9000009455,1000009455,,,5,Correo Argentino,TRK-WBXKWI6MRI,DELIVERED
9000009456,1000009456,20250119.0,20250120.0,1,PICKUP,,DELIVERED
9000009457,1000009457,20250102.0,20250107.0,5,Correo Argentino,TRK-WVY1QIM3BT,DELIVERED
9000009458,1000009458,,,4,Correo Argentino,TRK-55QJOBD784,DELIVERED
9000009459,1000009459,20240823.0,20240828.0,5,Correo Argentino,TRK-LY9YVIJ1ZT,SHIPPED
9000009460,1000009460,20240420.0,20240421.0,1,PICKUP,,DELIVERED
9000009461,1000009461,,,1,PICKUP,,DELIVERED
9000009462,1000009462,,,,PICKUP,,CANCELLED
9000009463,1000009463,,,1,PICKUP,,DELIVERED
9000009464,1000009464,20240618.0,20240619.0,1,PICKUP,,DELIVERED
9000009465,1000009465,20240527.0,20240528.0,1,PICKUP,,SHIPPED
9000009466,1000009466,20240921.0,20240925.0,4,Correo Argentino,TRK-BOJLY61OQZ,DELIVERED
9000009467,1000009467,,,1,PICKUP,,SHIPPED
9000009468,1000009468,20240605.0,20240607.0,2,Correo Argentino,TRK-141D86BYL1,DELIVERED
9000009469,1000009469,20240728.0,20240730.0,2,Correo Argentino,TRK-036KCC4TVV,SHIPPED
9000009470,1000009470,20240331.0,20240401.0,1,PICKUP,,DELIVERED
9000009471,1000009471,,,1,PICKUP,,DELIVERED
9000009472,1000009472,,,2,Correo Argentino,TRK-I1TE54GYCQ,DELIVERED
9000009473,1000009473,20250225.0,20250226.0,1,PICKUP,,DELIVERED
9000009474,1000009474,,,2,Correo Argentino,TRK-XRD2M1EH3J,DELIVERED
9000009475,1000009475,20250119.0,20250120.0,1,PICKUP,,SHIPPED
9000009476,1000009476,,,4,Correo Argentino,TRK-F979NX6CFH,DELIVERED
9000009477,1000009477,20240915.0,20240916.0,1,PICKUP,,DELIVERED
9000009478,1000009478,20240322.0,20240327.0,5,Correo Argentino,TRK-7HV3KBJE7H,DELIVERED
9000009479,1000009479,,,5,Correo Argentino,TRK-0UIV527DSX,DELIVERED
9000009480,1000009480,,,1,PICKUP,,SHIPPED
9000009481,1000009481,,,,PICKUP,,CANCELLED
9000009482,1000009482,,,3,Correo Argentino,TRK-77BN2EZ1ID,DELIVERED
9000009483,1000009483,,,3,Correo Argentino,TRK-CS2S3JJDOS,DELIVERED
9000009484,1000009484,,,4,Correo Argentino,TRK-7ASAZBUWNP,DELIVERED
9000009485,1000009485,20241106.0,20241109.0,3,Correo Argentino,TRK-BUUWF5A2NT,DELIVERED
9000009486,1000009486,20240812.0,20240813.0,1,PICKUP,,DELIVERED
9000009487,1000009487,20240115.0,20240116.0,1,PICKUP,,DELIVERED
9000009488,1000009488,,,1,PICKUP,,DELIVERED
9000009489,1000009489,20240124.0,20240125.0,1,PICKUP,,DELIVERED
9000009490,1000009490,,,1,PICKUP,,DELIVERED
9000009491,1000009491,,,4,Correo Argentino,TRK-0H8XX51ZNF,DELIVERED
9000009492,1000009492,20240831.0,20240901.0,1,PICKUP,,SHIPPED
9000009493,1000009493,20240115.0,20240116.0,1,PICKUP,,DELIVERED
9000009494,1000009494,20241119.0,20241120.0,1,PICKUP,,SHIPPED
9000009495,1000009495,,,,PICKUP,,CANCELLED
9000009496,1000009496,,,1,PICKUP,,DELIVERED
9000009497,1000009497,20240423.0,20240427.0,4,Correo Argentino,TRK-ZNOXS1VEG3,SHIPPED
9000009498,1000009498,20240905.0,20240906.0,1,PICKUP,,DELIVERED
9000009499,1000009499,,,3,Correo Argentino,TRK-61Y9J6WQRH,SHIPPED
9000009500,1000009500,20240918.0,20240923.0,5,Correo Argentino,TRK-AFQU7UPTS9,DELIVERED
9000009501,1000009501,20241108.0,20241113.0,5,Correo Argentino,TRK-VEPZDK986Q,DELIVERED
9000009502,1000009502,20241104.0,20241107.0,3,Correo Argentino,TRK-6PT8YDWJ3T,DELIVERED
9000009503,1000009503,20240318.0,20240322.0,4,Correo Argentino,TRK-PR7RT0FC22,DELIVERED
9000009504,1000009504,20240827.0,20240828.0,1,PICKUP,,DELIVERED
9000009505,1000009505,,,5,Correo Argentino,TRK-WJQZ5O3J0Z,DELIVERED
9000009506,1000009506,,,3,Correo Argentino,TRK-KEVNI6BXUI,SHIPPED
9000009507,1000009507,,,1,PICKUP,,SHIPPED
9000009508,1000009508,20240608.0,20240610.0,2,Correo Argentino,TRK-CQTLIQQYMD,DELIVERED
9000009509,1000009509,20240426.0,20240501.0,5,Correo Argentino,TRK-2NP0RMXD5C,DELIVERED
9000009510,1000009510,20241124.0,20241125.0,1,PICKUP,,DELIVERED
9000009511,1000009511,20241220.0,20241225.0,5,Correo Argentino,TRK-AW6PFCXM1B,DELIVERED
9000009512,1000009512,,,1,PICKUP,,DELIVERED
9000009513,1000009513,20241105.0,20241111.0,6,Correo Argentino,TRK-KBRQP769JT,SHIPPED
9000009514,1000009514,20240201.0,20240203.0,2,Correo Argentino,TRK-58SMBKIYK9,DELIVERED
9000009515,1000009515,20240107.0,20240113.0,6,Correo Argentino,TRK-4IQDL6R7N9,SHIPPED
9000009516,1000009516,,,3,Correo Argentino,TRK-AMOP6OVPSL,READY
9000009517,1000009517,20241006.0,20241010.0,4,Correo Argentino,TRK-9Z662NRUOJ,DELIVERED
9000009518,1000009518,,,1,PICKUP,,DELIVERED
9000009519,1000009519,20240304.0,20240308.0,4,Correo Argentino,TRK-UJG23T95XE,DELIVERED
9000009520,1000009520,,,3,Correo Argentino,TRK-A9DF9M52GL,DELIVERED
9000009521,1000009521,20240329.0,20240330.0,1,PICKUP,,DELIVERED
9000009522,1000009522,,,2,Correo Argentino,TRK-VCT61YDPC1,SHIPPED
9000009523,1000009523,,,2,Correo Argentino,TRK-4V1NG3IYXC,DELIVERED
9000009524,1000009524,20240804.0,20240807.0,3,Correo Argentino,TRK-BHUT8UZKNC,DELIVERED
9000009525,1000009525,20240523.0,20240524.0,1,PICKUP,,SHIPPED
9000009526,1000009526,,,4,Correo Argentino,TRK-PHFIOVIWVO,DELIVERED
9000009527,1000009527,20240526.0,20240527.0,1,PICKUP,,DELIVERED
9000009528,1000009528,,,1,PICKUP,,SHIPPED
9000009529,1000009529,,,,Correo Argentino,,CANCELLED
9000009530,1000009530,,,1,PICKUP,,READY
9000009531,1000009531,,,4,Correo Argentino,TRK-MK7K811KUE,SHIPPED
9000009532,1000009532,,,3,Correo Argentino,TRK-3XXTC7UDGC,DELIVERED
9000009533,1000009533,,,4,Correo Argentino,TRK-9LVLXSKABO,DELIVERED
9000009534,1000009534,,,,PICKUP,,CANCELLED
9000009535,1000009535,20240406.0,20240407.0,1,PICKUP,,DELIVERED
9000009536,1000009536,,,2,Correo Argentino,TRK-JX3KMCIMXN,DELIVERED
9000009537,1000009537,,,,Correo Argentino,,CANCELLED
9000009538,1000009538,20240825.0,20240826.0,1,PICKUP,,DELIVERED
9000009539,1000009539,20240926.0,20240930.0,4,Correo Argentino,TRK-HVR51NGQHF,SHIPPED
9000009540,1000009540,20241222.0,20241226.0,4,Correo Argentino,TRK-PSCGNR0MYS,DELIVERED
9000009541,1000009541,20250117.0,20250118.0,1,PICKUP,,SHIPPED
9000009542,1000009542,,,3,Correo Argentino,TRK-QKWNZWPXQM,DELIVERED
9000009543,1000009543,20240411.0,20240412.0,1,PICKUP,,DELIVERED
9000009544,1000009544,20240609.0,20240614.0,5,Correo Argentino,TRK-DJLH1PR5CW,SHIPPED
9000009545,1000009545,,,,Correo Argentino,,CANCELLED
9000009546,1000009546,,,3,Correo Argentino,TRK-X6UD6ZEJYT,DELIVERED
9000009547,1000009547,,,2,Correo Argentino,TRK-1X0MDI29P1,DELIVERED
9000009548,1000009548,20240912.0,20240913.0,1,PICKUP,,DELIVERED
9000009549,1000009549,20240118.0,20240121.0,3,Correo Argentino,TRK-YY8XSIRYU4,DELIVERED
9000009550,1000009550,20240122.0,20240124.0,2,Correo Argentino,TRK-JHN66X7VWJ,DELIVERED
9000009551,1000009551,20250103.0,20250107.0,4,Correo Argentino,TRK-UCAW0RG3Q6,DELIVERED
9000009552,1000009552,20240715.0,20240718.0,3,Correo Argentino,TRK-GVDQDLXZXE,DELIVERED
9000009553,1000009553,,,4,Correo Argentino,TRK-0S9TBIWHS2,DELIVERED
